utilisateur,sujet,date_h
1658,Crime,2023-12-08 16:13:31.000960
894,AwardSeason,2023-07-13 03:34:03.899578
2624,StaticShot,2023-05-27 08:07:26.733301
430,FilmCriticism,2024-04-14 23:20:40.816626
3774,SoundEditing,2023-08-04 19:13:04.326805
2015,ViralMarketing,2023-11-16 21:32:11.709589
3294,Launch,2023-06-07 05:58:52.628299
2218,FilmAnalysis,2023-07-11 07:47:33.813123
384,Fantasy,2023-06-19 06:35:48.404067
1034,Documentary,2023-09-08 19:03:17.536608
3291,Drama,2024-04-19 00:05:43.450893
2031,ActionFigures,2024-01-16 21:03:46.103165
1959,GraphicNovel,2023-09-12 11:43:51.087827
1124,CostumeDesign,2024-03-29 13:37:18.280431
3675,OfficialGuide,2023-07-26 14:50:45.999533
3404,Clip,2023-09-26 14:22:14.963414
2937,Convention,2023-08-31 06:36:53.589617
3698,Documentary,2024-01-20 15:04:11.542119
745,Frame,2023-06-12 10:18:39.587004
2161,BehindTheScenesBook,2023-11-14 16:33:53.464523
816,Horror,2024-01-06 13:42:15.570862
3594,Reboot,2023-06-03 13:08:24.217385
1573,HarryPotter,2024-03-31 17:38:41.971203
892,Actress,2023-12-29 04:08:56.157067
3414,RedCarpet,2023-07-27 06:09:03.431214
3221,Tutorial,2023-08-09 07:29:39.099707
1544,Blockbuster,2023-06-08 12:31:21.295341
669,ActionPoster,2023-09-22 12:52:45.714317
127,Oscar,2024-03-01 01:23:44.842897
217,Cameo,2024-01-06 17:57:20.681332
881,PressConference,2023-12-24 13:02:09.309427
69,FilmLanguage,2023-09-05 05:27:23.848970
1533,FilmHistory,2023-06-28 14:57:14.727910
577,FilmEditing,2024-03-21 17:32:36.894784
2402,Dolly,2024-05-02 16:51:29.773917
2295,MakingOf,2023-07-25 16:37:34.925506
3495,Launch,2024-03-13 11:42:39.874934
591,Foley,2023-12-13 07:52:18.802354
2818,Tutorial,2023-11-23 02:31:57.748236
1587,Superhero,2023-10-26 21:35:38.325710
199,TVSpot,2024-04-04 04:23:01.814996
366,Conversation,2024-01-28 12:26:59.574649
1712,FilmCriticism,2024-03-24 18:13:40.987427
3382,FilmSemiotics,2024-02-12 15:07:03.132217
1003,ScienceFiction,2023-12-13 04:00:03.710194
1220,AmbientSound,2023-07-08 07:19:04.831156
2739,CostumeDesign,2024-02-11 11:07:09.865148
953,5.1,2023-05-18 07:40:37.919889
3183,Spielberg,2023-11-02 13:35:50.273878
3600,CharacterPoster,2023-09-17 17:46:58.997793
3479,FilmClub,2023-12-08 11:24:53.493613
3222,Cinematography,2023-09-19 15:11:24.718583
3595,Conversation,2023-09-22 09:48:07.895290
2394,StarWars,2024-03-23 22:35:07.199161
1061,Poster,2024-03-11 06:22:46.347625
2095,Showcase,2023-10-20 23:56:11.352774
1645,DTS,2023-11-24 05:03:06.681471
3443,Cut,2023-06-04 10:58:52.385421
136,BoomOperator,2024-02-06 01:57:02.909091
587,BluRay,2024-02-21 15:20:53.812773
2274,DCComics,2024-01-01 03:55:10.195922
258,Q&A,2024-05-05 07:45:29.248244
732,FilmForm,2023-11-30 00:05:54.212662
776,FilmAesthetics,2024-04-08 15:02:12.041840
166,Remake,2023-09-21 09:19:55.789948
3741,RedBandTrailer,2024-04-18 01:26:08.055774
457,Score,2023-10-27 19:56:28.436738
3108,Debate,2023-05-11 11:50:29.848896
3086,Featurette,2023-09-20 05:50:18.810550
602,InternationalTrailer,2023-07-14 21:27:27.900553
906,Convention,2024-01-16 15:42:32.817265
839,Stereo,2023-08-18 08:01:15.546038
3853,Romance,2023-06-23 04:16:27.032311
3037,Roundtable,2023-12-21 04:51:12.820999
3118,Looping,2023-07-13 07:22:56.855132
1756,ProductionDesignBook,2023-12-11 09:05:27.425191
3570,FilmStyle,2023-07-25 12:52:57.736011
2877,Cut,2023-11-04 19:29:10.010937
2685,GreenBandTrailer,2023-10-17 17:33:11.302100
1614,ScreenplayBook,2023-10-30 06:34:09.996749
3459,ConceptArt,2023-10-09 08:19:03.571094
241,Retrospective,2023-05-08 13:52:10.054913
258,ConceptArt,2024-04-27 21:48:35.046899
35,Teaser,2024-01-16 09:53:15.242335
3561,FilmIndustry,2023-06-04 12:09:56.813516
700,Screening,2023-06-02 19:05:41.243999
316,Crane,2023-08-13 23:02:18.486876
2163,Cut,2024-04-19 13:33:45.876431
3523,DTS,2023-05-26 05:33:47.177695
2991,Producer,2023-09-26 07:19:00.408633
2049,Adaptation,2023-10-15 15:32:01.899410
1526,SocialMediaCampaign,2023-12-28 02:08:51.505603
2907,Dolly,2023-09-16 19:59:22.139398
3291,Interrogation,2023-06-30 10:30:44.225219
3263,OpeningNight,2024-02-22 04:56:11.236908
2490,VideoGame,2024-01-29 22:03:27.616102
850,Festival,2023-06-21 00:46:04.578413
3535,CinemaTickets,2023-11-23 01:25:29.495703
1642,Streaming,2024-01-15 02:32:13.494265
1199,GraphicNovel,2023-09-19 13:35:38.516436
3131,FilmAesthetics,2023-08-18 10:48:27.467086
1558,Disney,2024-04-24 04:25:43.865123
2349,FilmAnalysis,2023-08-31 15:25:23.860379
2941,PerformanceCapture,2023-10-17 13:53:28.673671
307,InternationalPoster,2023-09-13 14:42:05.222535
573,Director,2024-01-30 02:13:47.583982
3773,Reboot,2024-01-02 14:19:56.400913
1635,Exhibition,2023-10-19 09:47:37.497815
1749,Zoom,2023-07-26 23:54:14.782519
1996,Flashforward,2023-06-15 06:10:05.841104
3434,FilmGenre,2023-06-12 22:03:58.280604
3443,FilmNarrative,2023-06-04 01:36:14.869783
558,CostumeDesignBook,2023-08-25 18:49:21.685419
1121,Webinar,2024-02-04 14:44:23.020319
1739,JumpCut,2023-07-04 04:13:31.215986
18,Conversation,2024-01-13 00:34:21.906264
2208,Webinar,2023-09-10 10:36:50.804804
2935,ActionFigures,2023-07-11 03:40:35.935989
19,Clip,2024-02-02 21:38:35.816039
3695,CinemaTickets,2023-10-13 22:23:20.740845
3973,FilmNoir,2023-10-29 11:04:35.703228
2398,Horror,2023-05-19 02:45:42.254247
169,Spielberg,2023-09-18 11:06:18.515503
1174,VideoGame,2023-06-15 19:37:02.156061
307,Franchise,2023-05-23 11:19:09.640117
1733,Adventure,2023-07-31 13:33:25.025599
768,FilmLanguage,2024-03-30 15:23:23.022927
1574,CinematographyBook,2024-01-12 04:43:45.794511
3291,PerformanceCapture,2024-03-24 19:01:05.942077
1983,Conversation,2024-01-08 05:08:49.027375
3730,AwardSeason,2023-09-17 11:27:06.662241
2855,CinemaScope,2023-08-25 16:52:19.112068
3166,Demonstration,2023-11-26 22:04:11.642351
299,MotionCapture,2023-12-14 09:59:06.507481
2138,GuerrillaMarketing,2023-05-17 17:43:53.441654
1648,ExecutiveProducer,2023-09-13 16:09:57.361382
1,FilmLanguage,2023-11-29 04:12:43.989658
834,ForeignFilm,2024-04-08 03:17:11.134360
2053,ClosingNight,2023-08-01 00:28:41.708113
650,ConceptArt,2023-11-11 17:50:57.685595
758,FilmTheory,2023-05-09 14:07:09.429514
1142,Preview,2023-07-22 16:45:52.742577
488,Clip,2023-12-27 16:48:41.659585
1348,FilmCriticism,2024-02-28 19:39:05.272468
1571,FilmStructure,2023-09-12 20:33:01.796040
1090,Billboard,2023-06-30 20:33:35.044865
517,Novelization,2023-05-17 15:49:40.354722
2259,SoundEditing,2024-03-03 00:02:08.997829
3584,ActionPoster,2023-09-19 09:34:21.295061
943,TieIn,2023-10-06 16:56:14.858390
3143,Flashforward,2024-02-04 08:01:43.052071
908,Flashforward,2023-09-28 18:21:49.419314
1358,MovieTheater,2023-12-06 17:04:42.608734
722,RedBandTrailer,2023-08-10 02:27:05.336426
3895,Montage,2023-08-03 13:36:16.235575
3486,FilmForm,2023-09-02 14:06:45.084236
3508,CrossCut,2023-10-28 15:14:48.531077
325,RadioSpot,2023-07-04 10:51:51.305596
3782,SurroundSound,2024-01-05 13:20:49.926191
718,LordOfTheRings,2023-07-26 08:19:21.202085
597,War,2023-07-15 11:25:20.422803
2686,SoundEditing,2023-05-21 00:26:33.155274
602,Looping,2024-03-27 23:22:07.419456
450,Cut,2023-07-01 22:04:47.777088
2993,Soundtrack,2024-04-25 02:46:36.630524
2478,SoundMixing,2024-01-08 17:23:27.907034
3117,Reception,2023-12-27 04:58:01.360249
1664,FilmSemiotics,2024-01-16 12:44:44.974166
2705,CloseUp,2023-07-15 21:10:06.426945
3784,CrossCut,2023-10-24 08:22:52.537435
1876,ActionPoster,2023-05-12 17:24:17.674454
61,Cameo,2023-12-14 16:27:10.802570
1220,War,2024-05-02 23:32:36.085320
1339,Pixar,2023-07-10 17:27:16.710887
106,FilmStructure,2023-07-16 06:52:55.979426
1658,TrackingShot,2024-04-30 08:11:58.876490
81,FilmForm,2024-01-16 08:17:02.113952
1455,SetDecoration,2024-01-07 04:37:57.395602
2903,BehindTheScenes,2023-06-09 15:57:16.042619
1553,7.1,2024-01-08 08:13:56.517428
2779,HairStyling,2024-02-04 02:14:33.212723
1726,FilmIndustry,2023-10-11 14:28:49.015034
2943,Crane,2023-11-16 10:17:17.877954
854,7.1,2024-03-22 23:39:13.000572
997,FilmHistory,2023-10-26 23:55:04.781100
2080,Q&A,2024-01-10 12:40:52.140632
1953,Horror,2023-08-02 09:36:57.580545
2572,NonDiegeticSound,2023-07-10 02:57:44.345750
3812,VisualEffects,2023-11-20 11:51:25.053091
1086,FilmStructure,2023-10-21 22:46:38.541219
2916,ProductionDesign,2023-06-14 20:26:25.783648
1549,StaticShot,2023-11-10 19:15:06.225541
3591,ScreenplayBook,2024-01-01 14:25:03.052478
661,Panel,2024-02-15 15:06:02.882069
923,ParallelEditing,2023-12-12 20:22:36.471710
2902,VisualEffects,2023-06-08 13:31:13.752521
3550,Exhibition,2023-05-28 01:34:12.903556
1689,FilmCritic,2023-06-25 06:16:51.452805
722,CeremonieCesar2020,2023-08-06 12:21:18.332199
1480,Preview,2023-05-29 18:26:05.437822
1954,Homage,2023-12-10 05:08:02.036955
547,CharacterPoster,2024-03-26 16:51:41.999455
73,BoardGame,2024-04-02 18:14:27.932690
1846,FilmCriticism,2024-03-06 17:41:07.908957
1629,BoxOffice,2024-02-06 17:52:41.871371
221,Documentary,2023-07-15 03:01:06.384295
2451,Fantasy,2024-02-01 18:31:14.706832
3236,FilmStructure,2023-07-14 22:07:38.635172
1281,FilmLanguage,2023-08-08 05:52:37.648922
2138,War,2024-03-08 16:01:46.824630
295,Storyboard,2023-05-20 07:00:06.087855
2594,ActionPoster,2023-07-30 02:08:42.228434
930,Producer,2024-04-26 14:51:54.791092
3281,Shot,2024-01-10 09:45:52.636159
1530,AmbientSound,2023-08-24 18:08:08.902423
2570,Score,2024-02-01 20:54:07.251670
3335,Disney,2023-09-27 00:27:55.204471
3184,FilmEditing,2023-07-19 20:43:25.412854
1405,NonDiegeticSound,2024-03-05 12:09:02.286931
2297,Adaptation,2023-12-16 18:35:45.633518
3046,Oscar,2024-03-17 07:25:14.715660
1198,Take,2023-10-07 04:04:06.762140
66,DCComics,2024-04-19 21:05:54.471004
43,ArtPrint,2023-10-12 16:22:57.693100
1917,BehindTheScenesBook,2023-09-07 17:27:30.492117
2635,RedBandTrailer,2023-05-09 18:35:15.116047
3530,SetDecoration,2023-07-26 22:59:44.435283
1317,Producer,2023-12-16 20:55:29.248782
1097,TVSpot,2024-05-03 02:47:43.433685
32,Mixing,2024-01-09 22:36:55.879381
181,FilmTheory,2023-05-26 16:39:23.161638
3869,Merchandising,2023-09-20 06:49:46.751058
3780,BoardGame,2024-01-23 00:56:42.403692
3906,Argument,2023-12-13 03:01:27.867985
975,Tribute,2023-07-18 22:18:49.738601
1069,CrossCut,2023-09-01 03:20:24.460581
1158,CharacterPoster,2023-05-29 03:37:25.492789
1325,Screenplay,2024-04-23 04:31:51.597539
531,Scene,2023-11-21 20:57:52.518872
715,Reboot,2024-01-07 18:15:46.435879
155,Keynote,2024-05-05 09:20:43.861103
2451,Disney,2023-10-29 23:38:37.194700
3410,FilmAnalysis,2023-08-29 18:38:38.296406
277,Conversation,2023-12-19 13:25:05.383522
2621,Zoom,2023-10-26 05:14:12.133751
1443,Documentary,2024-01-09 14:55:44.860272
3860,Disney,2024-02-10 02:22:25.443648
1539,GreenBandTrailer,2024-01-14 12:47:34.827740
1006,SocialMediaCampaign,2024-02-09 08:38:57.993247
1617,Teen,2023-07-29 16:45:38.090367
2225,FilmGenre,2023-11-26 16:30:04.898013
3431,Indie,2024-02-03 07:23:54.746694
2241,Action,2023-10-06 11:54:47.507612
509,Homage,2024-04-04 07:01:44.652435
2790,ScreenplayBook,2023-08-04 05:34:37.562409
1565,Score,2024-02-14 12:13:35.396279
3141,BluRay,2023-10-02 21:55:05.091718
869,Makeup,2023-09-28 04:36:24.635119
1524,Remake,2023-06-24 20:19:30.365852
61,VisualEffects,2023-11-04 07:53:56.395282
3649,FilmFestival,2024-02-07 14:55:36.104267
2562,GraphicNovel,2023-06-29 09:54:40.991427
2649,ActionPoster,2024-03-29 02:26:52.175089
3673,ScienceFiction,2023-07-18 22:11:46.745625
3107,Nemo,2024-03-07 18:07:02.402301
2580,MakingOf,2024-01-14 04:39:10.224531
1475,FilmNarrative,2024-03-14 14:16:28.737964
3956,TheatericalTrailer,2023-12-06 23:24:48.511211
1566,DolbyAtmos,2024-01-16 13:33:23.402927
2530,FilmGenre,2024-04-18 21:59:09.237391
1464,ADR,2023-12-17 18:43:06.699640
777,Crane,2023-10-10 10:56:24.448401
2838,Tarantino,2023-12-15 19:59:14.270453
2194,Adaptation,2023-12-22 01:04:20.111969
2213,FilmSemiotics,2023-05-08 17:03:10.887075
377,TradingCards,2024-02-09 13:17:09.686640
1831,Tribute,2023-10-16 16:16:34.318790
3691,Biopic,2024-04-27 07:07:11.722658
3332,CostumeDesignBook,2023-10-19 12:48:16.278773
2862,Shot,2024-02-13 16:32:58.790902
3618,Hitchcock,2023-10-19 02:58:12.019805
3712,Romance,2024-02-11 12:45:24.656797
2868,OfficialGuide,2023-10-28 16:43:35.977277
152,ActionPoster,2024-04-29 11:34:13.182839
2742,Insert,2024-03-03 11:38:34.381700
2269,ScreenplayBook,2024-04-07 10:22:38.675462
3452,Scene,2024-05-07 01:00:21.683651
615,Wardrobe,2024-05-06 11:40:40.077726
1630,Stereo,2023-05-26 22:11:02.652339
2846,FilmCriticism,2023-11-13 06:00:36.408854
2639,Teen,2023-07-05 15:04:29.099414
2395,Keynote,2024-02-26 05:44:43.614810
3097,Disney,2023-11-26 12:39:02.269021
3405,FilmSemiotics,2024-04-23 03:43:50.906644
2115,ConceptArt,2023-06-12 05:10:25.548875
2147,Seminar,2023-08-14 23:14:34.172690
3026,Mixing,2023-06-02 13:14:45.003231
2537,GreenBandTrailer,2023-11-28 06:49:05.008378
3104,NewspaperAd,2024-01-11 16:35:53.383315
3170,GreenBandTrailer,2023-05-16 17:50:46.544735
471,VideoGame,2023-10-18 07:47:46.200835
145,Demonstration,2024-03-16 11:30:41.012972
1563,Soundtrack,2023-12-15 18:40:38.660346
239,JamesBond,2023-07-06 07:32:18.979139
2950,SoundEffect,2023-05-19 00:28:21.108880
2569,ClassicFilm,2023-11-17 00:38:42.231118
1326,Insert,2023-07-31 21:04:22.465603
3012,ToyLine,2023-10-15 15:27:12.287587
3774,ArtBook,2023-06-21 05:50:45.797550
2446,Argument,2023-09-09 19:12:45.291631
1770,ScoreAlbum,2024-03-13 23:14:00.409106
3658,Dialogue,2023-07-01 07:32:45.983445
2881,ScoreAlbum,2024-02-22 16:36:27.573873
3293,ViralMarketing,2024-02-04 10:29:20.144105
2272,DiegeticSound,2023-10-24 04:27:07.360532
40,TheatericalTrailer,2023-07-25 13:32:37.109280
2242,CinemaScope,2023-12-25 04:53:57.592022
1305,Tribute,2023-09-23 04:06:40.110471
964,IMAX,2023-06-30 23:57:53.936707
1950,TheatericalTrailer,2023-05-22 02:02:11.470137
799,BehindTheScenesBook,2023-05-30 21:19:22.447075
2939,StarWars,2023-09-02 05:41:52.186952
3449,Forum,2023-06-11 13:59:45.523741
212,RedBandTrailer,2023-09-07 15:41:17.896676
1247,CGI,2023-10-23 21:42:50.347440
2425,Spot,2023-11-26 09:59:42.816442
2120,FilmCriticism,2024-02-23 03:30:41.615363
1788,Musical,2024-02-29 05:30:57.841366
1681,FilmTheory,2024-02-21 17:36:05.428276
2141,Tarantino,2023-11-16 04:25:28.624538
3121,FilmAesthetics,2024-02-04 05:07:07.342059
1503,GuerrillaMarketing,2023-09-15 10:50:00.416345
530,Producer,2024-01-27 14:35:37.892667
1209,GreenBandTrailer,2023-12-01 15:20:23.686789
3728,Webinar,2023-12-02 23:42:38.890808
3567,PressConference,2024-02-29 07:38:31.390746
621,MakeupArtist,2024-03-21 02:04:19.171633
3474,Launch,2023-06-04 14:47:33.803213
3841,CharacterPoster,2023-12-30 02:33:33.621289
3546,Screenplay,2024-01-22 11:26:46.565424
3994,War,2024-02-23 01:24:47.483824
1505,CinemaScope,2023-10-31 12:53:56.794751
706,Banter,2023-10-29 09:04:55.005904
1318,Premiere,2023-11-29 12:42:02.541251
3729,FilmMaking,2023-07-11 22:40:44.056148
1110,CinemaScope,2024-03-25 15:17:02.342164
542,Novelization,2024-03-06 15:36:41.671942
1659,Conversation,2023-06-05 20:29:48.775423
1175,Foley,2024-01-24 12:46:08.102737
3442,TheatericalTrailer,2023-05-10 10:49:09.507942
1149,ScreenplayBook,2024-02-12 15:31:45.726798
1693,Stereo,2023-11-11 06:16:30.069543
543,Family,2023-11-20 05:20:58.073853
437,Flashback,2023-06-28 09:20:16.366240
1719,SocialMediaCampaign,2023-05-30 21:10:36.650640
3484,Reboot,2023-09-14 06:06:57.505151
1106,CrossCut,2023-09-25 23:01:18.285285
250,Marvel,2023-09-27 02:55:48.301730
2563,FadeOut,2023-12-06 14:51:53.205893
412,Mastering,2023-06-02 21:01:05.989220
511,Exhibition,2023-12-29 00:45:35.846838
2990,RedCarpet,2023-11-22 09:33:46.425143
3474,TradingCards,2023-08-04 11:36:18.646823
2428,SocialMediaCampaign,2024-02-26 11:44:19.881648
756,MatchCut,2024-01-10 15:59:29.790975
1626,JamesBond,2023-11-08 17:16:01.440687
3066,FilmHistory,2023-07-27 14:09:02.632022
343,Roundtable,2023-11-20 18:23:13.217034
335,Comedy,2023-07-29 03:51:36.882942
3633,CinematographyBook,2023-07-28 12:58:35.954477
1174,Webinar,2024-05-01 20:12:17.750884
3374,Celebration,2024-03-20 03:46:37.566030
2169,Convention,2023-07-07 13:40:36.907538
1589,Score,2023-09-13 02:38:39.532914
2953,Interrogation,2024-01-25 09:28:17.156979
3424,Prequel,2023-07-13 05:30:28.567944
2959,Flashforward,2024-04-22 19:03:41.191637
2538,Q&A,2023-09-15 17:46:30.288134
464,FilmAesthetics,2023-08-14 00:58:57.657825
3396,SoundMixing,2023-06-20 10:29:49.825900
1409,War,2023-11-28 20:56:44.218856
2217,BoomOperator,2023-05-20 22:57:31.970218
1500,Reception,2024-01-01 11:37:06.174526
1000,HarryPotter,2024-04-10 13:46:39.251378
1543,FadeOut,2023-09-20 07:52:56.497602
374,Gathering,2023-09-04 13:39:43.333871
3861,BoxOffice,2024-01-22 19:13:46.032518
1966,Merchandising,2023-06-23 08:20:17.586786
2282,Hitchcock,2023-11-22 07:23:34.738963
1675,RedBandTrailer,2023-06-04 07:10:24.861376
879,ClosingNight,2023-11-19 13:06:15.572489
995,InternationalTrailer,2023-11-26 04:48:07.271062
2533,MakeupArtist,2023-12-25 14:52:22.260274
3750,CostumeDesignBook,2023-09-12 03:41:57.352711
1541,Webinar,2023-09-26 02:35:42.552789
3343,ParallelEditing,2023-07-01 07:03:56.068062
3189,ArtPrint,2023-05-24 12:51:46.226788
3284,SoundEditing,2024-01-15 12:12:51.316875
3421,FilmTheory,2024-01-29 16:38:22.261980
694,MotionCapture,2024-03-02 15:12:45.704174
1715,OfficialGuide,2024-02-22 06:56:42.782404
2563,CrossPromotion,2024-04-05 04:07:18.352526
1361,MakeupArtist,2023-05-21 13:04:18.397712
2150,FilmEditing,2023-06-11 08:02:54.682937
2607,TieIn,2023-07-08 21:01:24.921760
2790,CinemaTickets,2023-09-08 12:11:07.039794
117,Spot,2023-07-05 13:05:07.517740
1301,Mystery,2024-02-29 17:12:02.122547
1644,CharacterPoster,2023-06-17 15:00:38.310913
838,Spot,2024-04-19 06:12:06.275749
3113,Animation,2023-10-03 20:18:48.516087
3642,BoomOperator,2024-01-06 01:11:06.870783
3888,Hitchcock,2023-06-04 05:49:27.036969
1696,Assembly,2023-05-11 11:18:41.415055
3185,Gathering,2023-07-27 20:13:16.903182
1588,VisualEffects,2024-01-18 12:41:24.842273
3746,FilmClub,2024-05-02 18:21:45.507847
3361,Action,2023-07-15 18:59:42.742023
2018,FilmNarrative,2023-06-06 16:32:58.123120
3612,SpecialEffects,2023-08-08 13:48:02.904875
388,Zoom,2023-08-22 12:18:08.831478
611,MidnightScreening,2023-10-06 04:24:39.622444
2381,Reception,2023-09-09 02:06:22.980273
624,VideoGame,2024-02-18 13:36:56.381408
2468,SetDecoration,2023-07-12 04:03:34.604512
1029,Forum,2024-02-13 08:52:18.544286
2855,StoryboardArt,2023-10-25 14:02:51.581483
3259,Family,2024-03-24 18:19:25.880810
140,JamesBond,2023-12-22 00:46:10.303116
3552,PressJunket,2023-11-25 13:40:34.695946
2865,SilentFilm,2023-09-21 22:45:43.539135
0,FilmGenre,2023-06-12 01:12:10.205872
3382,Screenplay,2023-06-29 21:55:45.849685
3203,Wardrobe,2023-12-22 09:19:42.277433
306,TieIn,2024-01-03 01:02:59.564924
2524,Trailer,2023-08-22 17:38:40.910488
2143,Crime,2024-02-14 08:25:52.800182
3979,Forum,2023-11-11 12:28:05.542753
3280,FilmCriticism,2024-04-02 15:06:07.522915
111,SneakPeek,2023-12-03 14:40:30.087367
1879,THX,2024-01-04 05:16:56.593785
953,FoleyArtist,2024-04-26 07:11:11.797515
3984,TrackingShot,2023-05-10 19:34:50.862126
3974,FilmStructure,2023-09-24 21:56:49.889275
3080,Screening,2024-04-07 03:25:15.268584
2941,Thriller,2024-04-01 10:12:14.800936
3597,Marvel,2024-02-28 12:36:33.646017
942,Showcase,2023-08-03 15:57:20.661785
207,FilmClub,2023-05-10 20:07:42.807136
2777,CharacterPoster,2023-09-29 03:30:06.415466
862,Celebration,2023-08-05 23:31:33.891401
2827,Director,2023-06-28 07:04:10.780092
650,TVSpot,2024-03-21 06:47:31.839534
1223,FilmStyle,2024-02-15 20:18:14.055831
933,PressConference,2023-12-21 07:13:37.754811
2500,DVD,2024-03-05 16:19:14.931251
3606,Teen,2023-10-17 23:03:27.013717
2856,Presentation,2023-08-14 13:48:24.903786
3094,RadioSpot,2023-07-15 22:46:35.321025
3459,Sequel,2023-06-19 09:20:49.683278
2521,Workshop,2023-05-27 19:05:53.824562
3259,Manga,2023-11-30 21:52:21.523394
1647,BoomOperator,2023-10-12 09:42:05.762586
2254,ComicBook,2023-05-12 18:26:46.648941
940,Frame,2023-08-19 11:28:12.026427
2620,Score,2023-12-31 15:27:25.265989
1821,CostumeDesign,2024-04-24 23:45:46.026482
3249,Assembly,2023-08-23 23:38:35.464958
3591,ProductionDesign,2023-07-14 02:47:01.885916
2468,Convention,2023-06-30 06:44:30.577353
249,Thriller,2024-03-25 13:07:59.769705
542,Romance,2023-07-17 20:22:39.856098
2828,ClassicFilm,2024-04-26 16:23:32.768799
2558,Banter,2023-08-19 23:41:27.360676
1844,Teaser,2023-08-18 01:47:13.501623
2586,FadeIn,2023-10-24 16:58:53.343033
